company_name,Street_Address,City_Address,Telephone,email,websiteurl,ul,tags
Alex Autocenter Altena,Bolstrastraat 4 ,4251 LK Werkendam,0183-504369,info@alexautocenter.nl,www.alexautocenteraltena.nl,https://www.bovag.nl/Leden/Alex-Autocenter-Altena,[]
Vakgarage van der Have,Manteling 2 ,4307 CJ Oosterland,0111-641743,info@autovanderhave.nl,www.autovanderhave.nl,https://www.bovag.nl/Leden/Vakgarage-van-der-Have,[]
Shell De Wetering,Proostwetering 90 ,3543 AJ Utrecht,030-6664674,johan@shelldewetering.nl,www.shelldewetering.nl,https://www.bovag.nl/Leden/Shell-De-Wetering,[]
A-Point SEAT Amsterdam,Keienbergweg 123 ,1101 GG Amsterdam,020-6686146,seatamsterdam@a-point.nl,www.a-pointseat.nl,https://www.bovag.nl/Leden/A-Point-SEAT-Amsterdam,[]
Amcar Autoverhuur B.V.,Jacob Obrechtplein 13 ,1071 KS Amsterdam,020-6624214,info@amcar.nl,www.amcar.nl,https://www.bovag.nl/Leden/Amcar-Autoverhuur-B-V,[]
A-Point SKODA Amsterdam,Keienbergweg 121 ,1101 GG Amsterdam,020-4301710,skodaamsterdam@a-point.nl,www.a-pointskoda.nl,https://www.bovag.nl/Leden/A-Point-SKODA-Amsterdam,[]
Autobedrijf Jaspers B.V.,Houtstraat 7 ,4231 DS Meerkerk,0183-351412,info@autobedrijfjaspers.nl,www.autobedrijfjaspers.nl,https://www.bovag.nl/Leden/Autobedrijf-Jaspers-B-V,[]
B.V. Automobielbedrijf J.C. de Ruijter en Zn,Burgemeester Sloblaan 47 C,4231 AA Meerkerk,0183-357222,administratie@ruytertrucks.nl,www.ruytertrucks.nl,https://www.bovag.nl/Leden/B-V-Automobielbedrijf-J-C-de-Ruijter-en-Zn,[]
Van Tilburg-Bastianen DAF Utrecht,Meijewetering 21 ,3543 AA Utrecht,030-2426300,daf@tb.nl,www.tb.nl,https://www.bovag.nl/Leden/Van-Tilburg-Bastianen-DAF-Utrecht,[]
Bangarage Amsterdam,Kollenbergweg 15 ,1101 AR Amsterdam,020-4522020,j.fokker@bangarage.nl,www.bangarage.nl,https://www.bovag.nl/Leden/Bangarage-Amsterdam,[]
Audi Centrum Amsterdam,Klokkenbergweg 19 ,1101 AK Amsterdam,020-5646464,info@audicentrumamsterdam.nl,www.audicentrumamsterdam.nl,https://www.bovag.nl/Leden/Audi-Centrum-Amsterdam,[]
Pon Luxury Cars B.V.,Sijsjesbergweg 50 ,1105 AL Amsterdam,020-4911911,info@porschecentrumamsterdam.nl,www.porschecentrumamsterdam.nl,https://www.bovag.nl/Leden/Pon-Luxury-Cars-B-V,[]
Caravan Centrum Meerkerk B.V.,Burgemeester Sloblaan 34 A,4231 AC Meerkerk,0183-358080,info@caravancentrummeerkerk.nl,www.caravancentrummeerkerk.nl,https://www.bovag.nl/Leden/Caravan-Centrum-Meerkerk-B-V,[]
Van Mossel West B.V.,Klokkenbergweg 29 ,1101 AK Amsterdam,088-0014500,amsterdam-zuidoost@vanmosselpeugeot.nl,www.vanmosselpeugeot.nl,https://www.bovag.nl/Leden/Van-Mossel-West-B-V,[]
Tromm Tweewielers,Europaplein 45 ,1078 GV Amsterdam,020-6642099,info@tromm.nl,www.tromm.nl,https://www.bovag.nl/Leden/Tromm-Tweewielers,[]
Stern 3F Amsterdam Zuidoost,Klokkenbergweg 5 ,1101 AK Amsterdam,020-3112762,amsterdam@stern.nl,www.stern.nl,https://www.bovag.nl/Leden/Stern-3F-Amsterdam-Zuidoost,[]
Nieuwendijk Amsterdam Zuid-Oost,Klokkenbergweg 13 ,1101 AK Amsterdam,020 - 561 9650,info@renault-nieuwendijk.nl,www.autobedrijf-nieuwendijk.nl,https://www.bovag.nl/Leden/Nieuwendijk-Amsterdam-Zuid-Oost,[]
Family Cars,Sijsjesbergweg 4 ,1105 AL Amsterdam,020-4001705,info@familycars.nl,www.familycars.nl,https://www.bovag.nl/Leden/Family-Cars,[]
Vakgarage Accuraat,Bisonspoor 383 ,3605 JZ Maarssen,0346-565083,info@vakgarageaccuraat.nl,www.auto-accuraat.nl,https://www.bovag.nl/Leden/Vakgarage-Accuraat,[]
Nefkens Utrecht,Meijewetering 19 ,3543 AA Utrecht,030-2414243,wilma.steehouwer@nefkens.nl,www.nefkens-midden.nl,https://www.bovag.nl/Leden/Nefkens-Utrecht,[]
Emil Frey Schadeservice Utrecht,Meijewetering 19 ,3543 AA Utrecht,030-2411122,crediteuren@nefkens.nl,www.uas-schadeherstel.nl,https://www.bovag.nl/Leden/Emil-Frey-Schadeservice-Utrecht,[]
Das Autohaus de Groot B.V.,Ambachtstraat 9 A,4231 DP Meerkerk,0183-352427,info@dahdegroot.nl,https://dasautohausdegroot.nl,https://www.bovag.nl/Leden/Das-Autohaus-de-Groot-B-V,[]
A-Point Bedrijfswagens Amsterdam,Keienbergweg 119 ,1101 GG Amsterdam,020-4301640,bedrijfswagensamsterdam@a-point.nl,www.a-pointbedrijfswagens.nl,https://www.bovag.nl/Leden/A-Point-Bedrijfswagens-Amsterdam,[]
L.G. Motorenrevisie,Klokkenbergweg 37 ,1101 AK Amsterdam,020-6969135,info@lgmotorenrevisie.nl,www.lgmotorenrevisie.nl,https://www.bovag.nl/Leden/L-G-Motorenrevisie,[]
FrankVanemanAutomotive 2 B.V.,Klokkenbergweg 15 ,1101 AK Amsterdam,020-5650380,contact@fva.nl,www.fva.nl,https://www.bovag.nl/Leden/FrankVanemanAutomotive-2-B-V,[]
Autobedrijf Bullewijk,Schepenbergweg 18 ,1105 AT Amsterdam,020-6964645,info@autobullewijk.nl,www.autobullewijk.nl,https://www.bovag.nl/Leden/Autobedrijf-Bullewijk,[]
Truckland Velsen,Rooswijkweg 201 ,1951 MD Velsen-Noord,0251-268200,aftersales@truckland.nl,www.truckland.nl,https://www.bovag.nl/Leden/Truckland-Velsen,[]
Autoschade Karnekamp B.V.,Kuiperbergweg 30 ,1101 AG Amsterdam,020-6972646,bob@autoschadekarnekamp.nl,www.autoschadekarnekamp.nl,https://www.bovag.nl/Leden/Autoschade-Karnekamp-B-V,[]
Automotive Amsterdam,Admiralengracht 170 h,1057 GJ Amsterdam,020-6166782,info@automotiveamsterdam.nl,www.automotiveamsterdam.nl,https://www.bovag.nl/Leden/Automotive-Amsterdam,[]
Stam Utrecht,Meijewetering 1 ,3543 AA Utrecht,030-2412512,contactrenault@stam.nl,www.stam.nl,https://www.bovag.nl/Leden/Stam-Utrecht-(1),[]
Henri & Herman Leidsche Rijn,Meijewetering 1 ,3543 AA Utrecht,030-2411515,contactopel@henriherman.nl,opel.henriherman.nl,https://www.bovag.nl/Leden/Henri-Herman-Leidsche-Rijn,[]
Louwman Dealerbedrijven B.V- Louwman Amsterdam,Keienbergweg 64 ,1101 GC Amsterdam,020-5650610,michael.oudejans@louwman.nl,www.toyota-amsterdam.nl,https://www.bovag.nl/Leden/Louwman-Dealerbedrijven-B-V-Louwman-Amsterdam,[]
Europcar Autoverhuur BV,Overtoom 197 ,1054 HT Amsterdam,020-6832123,amsterdam@europcar.nl,www.europcar.nl,https://www.bovag.nl/Leden/Europcar-Autoverhuur-BV-(7),[]
Waaijenberg Mobiliteit B.V.,Keienbergweg 48 ,1101 GC Amsterdam,020-6917649,info@waaijenberg.com,www.waaijenberg.nl,https://www.bovag.nl/Leden/Waaijenberg-Mobiliteit-B-V-(2),[]
Helmstadt B.V.,Keienbergweg 54 ,1101 GC Amsterdam,020-6737470,info@helmstadt.nl,www.helmstadt.nl,https://www.bovag.nl/Leden/Helmstadt-B-V,[]
A-Point Volkswagen Amsterdam,Kollenbergweg 11 ,1101 AR Amsterdam,020-4301600,hrm@a-point.nl,www.a-point.nl,https://www.bovag.nl/Leden/A-Point-Volkswagen-Amsterdam,[]
Schouten Utrecht,Proostwetering 121 ,3543 AD Utrecht,030-2409820,info@ivecoschouten.nl,www.iveco-schouten.nl,https://www.bovag.nl/Leden/Schouten-Utrecht,[]
van Mossel VKV Nissan Amsterdam,Schepenbergweg 43 ,1105 AS Amsterdam,020-6910201,rdn.amsterdam@vanmossel.nl,www.vanmosselvkv.nl,https://www.bovag.nl/Leden/van-Mossel-VKV-Nissan-Amsterdam,[]
Autotaalglas Amsterdam Zuid- Oost,Stekkenbergweg 7 ,1105 AH Amsterdam,020-4095999,azo@autotaalglas.nl,www.autotaalglas.nl,https://www.bovag.nl/Leden/Autotaalglas-Amsterdam-Zuid-Oost,[]
Kimman Haarlem B.V.,Kollenbergweg 74 ,1101 AV Amsterdam,023-5339069,finance@kimman.nl,www.kimman.nl,https://www.bovag.nl/Leden/Kimman-Haarlem-B-V,[]
Kimman Amsterdam B.V.,Kollenbergweg 74 ,1101 AV Amsterdam,020-6964949,boekhouding@kimman.nl,www.kimman.nl,https://www.bovag.nl/Leden/Kimman-Amsterdam-B-V,[]
Roeleveld Maarssen B.V.,Kometenweg 5 ,3606 BD Maarssen,0346-558060,info@roeleveld.nl,www.ford-roeleveld.nl,https://www.bovag.nl/Leden/Roeleveld-Maarssen-B-V,[]
Truckland Amsterdam Westpoort,Basisweg 47 ,1043 AN Amsterdam,020-5851100,aftersales@truckland.nl,www.truckland.nl,https://www.bovag.nl/Leden/Truckland-Amsterdam-Westpoort,[]
BTS Amsterdam,Nieuw-Zeelandweg 10 ,1045 AL Amsterdam,020-5061177,maarten.broens@bts-man.nl,www.bts-man.nl,https://www.bovag.nl/Leden/BTS-Amsterdam,[]
Het Zwarte Fietsenplan Rivierenbuurt,Maasstraat 106 -108,1078 HN Amsterdam,020-6703221,info@hetzwartefietsenplan.nl,www.hetzwartefietsenplan.nl,https://www.bovag.nl/Leden/Het-Zwarte-Fietsenplan-Rivierenbuurt,[]
Europcar Autoverhuur BV,Hoogoorddreef 90 ,1101 BG Amsterdam,020-4090900,amsterdamzuidoost@europcar.nl,www.europcar.nl,https://www.bovag.nl/Leden/Europcar-Autoverhuur-BV-(19),[]
Amsterdam's Scootercity B.V.,Cornelis Trooststraat 19 -23,1072 JA Amsterdam,020-4708340,info@scootercity.nl,www.scootercity.nl,https://www.bovag.nl/Leden/Amsterdam-s-Scootercity-B-V,[]
Autobedrijf Knoop Maarssen B.V.,Kometenweg 7 ,3606 BD Maarssen,0346-586444,hans@knoopweb.nl,www.knoopweb.nl,https://www.bovag.nl/Leden/Autobedrijf-Knoop-Maarssen-B-V,[]
Zijwind,Scheldestraat 11 ,1078 GD Amsterdam,020-6737026,zijwind@xs4all.nl,www.zijwind.com,https://www.bovag.nl/Leden/Zijwind,[]
Stern M1 Amsterdam -Zuidoost,Burgemeester Stramanweg 110 ,1101 AA Amsterdam,020-8510851,info@stern.nl,www.stern.nl,https://www.bovag.nl/Leden/Stern-M1-Amsterdam-Zuidoost,[]
SternRent,Burgemeester Stramanweg 110 a,1101 AA Amsterdam,020-3118282,amsterdamzuidoost@sternrent.nl,www.sternrent.nl,https://www.bovag.nl/Leden/SternRent-(14),[]
ABS ALC Schadeherstel Hoofddorp B.V.,Schurenbergweg 14 ,1105 AR Amsterdam,020-6916119,info@abskaspersenlotte.nl,www.abskaspersenlotte.nl,https://www.bovag.nl/Leden/ABS-ALC-Schadeherstel-Hoofddorp-B-V,[]
Nerex Motors B.V.,Nieuw-Zeelandweg 7 ,1045 AL Amsterdam,020-2194638,sales@nerexmotors.com,www.nerexmotors.com,https://www.bovag.nl/Leden/Nerex-Motors-B-V,[]
Automobielbedrijf Van Ekris Maarssen B.V.,Kometenweg 2 ,3606 BD Maarssen,0346-557000,verkoop.maarssen@vanekris.nl,www.vanekris.nl,https://www.bovag.nl/Leden/Automobielbedrijf-Van-Ekris-Maarssen-B-V,[]
"Garage ""Billy""",Tollensstraat 88 1,1053 RX Amsterdam,020-6122100,info@garagebilly.nl,https://garagebilly.boschcarservice.nl/,https://www.bovag.nl/Leden/Garage-Billy,[]
Scooterparadise,Stekkenbergweg 3 A,1105 AH Amsterdam,020-2238521,info@scooterparadise.nl,www.scooterparadise.nl,https://www.bovag.nl/Leden/Scooterparadise,[]
Profile Tyrecenter Willems B.V.,Isarweg 2 ,1043 AK Amsterdam,020-5062233,willems@profile.nl,www.profile.nl,https://www.bovag.nl/Leden/Profile-Tyrecenter-Willems-B-V,[]
Automot.-Centre Van Nieuwkerk Amsterdam B.V.,Hoogoorddreef 41 ,1101 BB Amsterdam,020-4683341,amsterdam@vannieuwkerk.nl,www.vannieuwkerk.nl,https://www.bovag.nl/Leden/Automot-Centre-Van-Nieuwkerk-Amsterdam-B-V,[]
Pels Motoren,Gessel 1 ,3454 MZ De Meern,030-6622646,verkoop@pelsmotoren.nl,https://www.pelsmotoren.nl,https://www.bovag.nl/Leden/Pels-Motoren,[]
Janssen Van Kouwen Automotive B.V.,Snijdersbergweg 99 ,1105 AN Amsterdam,020-6500670,info@janssenvankouwen.nl,www.janssenvankouwen.nl,https://www.bovag.nl/Leden/Janssen-Van-Kouwen-Automotive-B-V,[]
VWE Remarketing,Maltaweg 3 ,1044 AH Amsterdam,088  8937050,remarketing@vwe.nl,,https://www.bovag.nl/Leden/VWE-Remarketing,[]
Van Ekeris IJsselstein B.V.,Lagebiezen 2 a,3401 NG IJsselstein Ut,030-6875222,info@vanekeristweewielers.nl,www.vanekeristweewielers.nl,https://www.bovag.nl/Leden/Van-Ekeris-IJsselstein-B-V,[]
Hoefa,Boteyken 307 ,3454 PD De Meern,030-2932233,info@hoefa.nl,www.hoefa.nl,https://www.bovag.nl/Leden/Hoefa,[]
A.C.M. B.V.,Nijverheidsweg 7 ,3606 AH Maarssen,0346-562557,hank@autocentrummaarssen.nl,www.autocentrummaarssen.nl,https://www.bovag.nl/Leden/A-C-M-B-V,[]
James Amsterdam B.V.,Hoogoorddreef 70 ,1101 BG Amsterdam,085-2220545,amsterdam-arena@jamesautoservice.nl,www.jamesamsterdam-arena.nl,https://www.bovag.nl/Leden/James-Amsterdam-B-V,[]
Kies Mobility Amsterdam,Hoogoorddreef 70 ,1101 BG Amsterdam,088-3360000,info@kiesmobility.nl,www.kiesmobility.nl,https://www.bovag.nl/Leden/Kies-Mobility-Amsterdam,[]
M.V.M. Motoren De Meern BV,Boteyken 301 ,3454 PD De Meern,030-3079043,info@mvm.nl,www.mvmdemeern.nl,https://www.bovag.nl/Leden/M-V-M-Motoren-De-Meern-BV,[]
De Wasstraat Utrecht Leidsche Rijn B.V.,Boteyken 215 ,3454 PD De Meern,030-6668825,hans@wasstraatdemeern.nl,www.wasstraatdemeern.nl,https://www.bovag.nl/Leden/De-Wasstraat-Utrecht-Leidsche-Rijn-B-V,[]
Banierhuis Terwijde,Musicallaan 1 ,3543 ER Utrecht,030-7607408,ban8@banierhuis.nl,www.banierhuis.nl,https://www.bovag.nl/Leden/Banierhuis-Terwijde,[]
ADM Auto's,Lijndenweg 34 ,1951 NC Velsen-Noord,0251-210635,garagebalkan@hotmail.com,www.garagebalkan.nl,https://www.bovag.nl/Leden/ADM-Auto-s,[]
Autobedrijf D. Colijn V.O.F.,Binnenweg 24 c,3634 AH Loenersloot,0294-293300,colijn.autobedrijf@gmail.com,www.autocolijn.nl,https://www.bovag.nl/Leden/Autobedrijf-D-Colijn-V-O-F,[]
Fietsenmakerij MacBike,Overtoom 45 H,1054 HB Amsterdam,020-6833369,overtoom@macbike.nl,www.macbike.nl,https://www.bovag.nl/Leden/Fietsenmakerij-MacBike,[]
B.T.S. Bedrijfswagens & Trailer Service B.V.,BUKO Bedrijvenpark 2 ,1943 AG Beverwijk,0229-571011,info@bts-man.nl,www.bts-man.nl,https://www.bovag.nl/Leden/B-T-S-Bedrijfswagens-Trailer-Service-B-V,[]
Muntstad Audi Utrecht,Landzigt 8 ,3454 PE De Meern,030-2916373,info@audicentrumutrecht.nl,www.audicentrumutrecht.nl,https://www.bovag.nl/Leden/Muntstad-Audi-Utrecht,[]
Twisk Truck Service Beverwijk II B.V.,Gooiland 3 ,1948 RC Beverwijk,0251-229320,info@twisktruck.nl,www.twisktruck.nl,https://www.bovag.nl/Leden/Twisk-Truck-Service-Beverwijk-II-B-V,[]
Diks Autoverhuur B.V.,Willem de Zwijgerlaan 101 ,1056 JH Amsterdam,020-6183767,zwijgerlaan@diks.net,www.diks.net,https://www.bovag.nl/Leden/Diks-Autoverhuur-B-V-(1),[]
Ben de Rooy Autoservice,Industrieweg 8 ,4675 RA Sint Philipsland,0167-573995,info@benderooy.nl,www.benderooy.nl,https://www.bovag.nl/Leden/Ben-de-Rooy-Autoservice,[]
Garagebedrijf Petrogas B.V.,Rijksstraatweg 36 ,1396 JM Baambrugge,0294-291395,info@garagepetrogas.nl,www.garagepetrogas.nl,https://www.bovag.nl/Leden/Garagebedrijf-Petrogas-B-V,[]
Van Mossel Mega Occasions Centrum Utrecht,Kate ter Horstsingel 1 ,3543 WB Utrecht,030-2475120,info@van-mossel.nl,www.megaoccasioncentrum.nl,https://www.bovag.nl/Leden/Van-Mossel-Mega-Occasions-Centrum-Utrecht,[]
Muntstad Schadeherstel Utrecht,Damzigt 4 ,3454 PS De Meern,030-2414676,info@muntstad.nl,www.muntstad.nl,https://www.bovag.nl/Leden/Muntstad-Schadeherstel-Utrecht,[]
Zeeuw & Zeeuw Suzuki Utrecht,Landzigt 12 ,3454 PE De Meern,030-2619580,info.suzuki-utrecht@zeeuwenzeeuw.nl,https://www.zeeuwenzeeuw.nl,https://www.bovag.nl/Leden/Zeeuw-Zeeuw-Suzuki-Utrecht,[]
Zeeuw & Zeeuw Fordstore Utrecht,Landzigt 12 ,3454 PE De Meern,030-2911111,verkoop.ford-utrecht@zeeuwenzeeuw.nl,www.zeeuwenzeeuw.nl,https://www.bovag.nl/Leden/Zeeuw-Zeeuw-Fordstore-Utrecht,[]
Muntstad Seat Utrecht,Landzigt 18 ,3454 PE De Meern,030 2969000,info@muntstad.nl,www.muntstad.nl,https://www.bovag.nl/Leden/Muntstad-Seat-Utrecht,[]
Muntstad Skoda Utrecht,Landzigt 14 ,3454 PE De Meern,030-2426090,info@muntstad.nl,www.muntstad.nl,https://www.bovag.nl/Leden/Muntstad-Skoda-Utrecht,[]
Muntstad Volkswagen Utrecht,Landzigt 22 ,3454 PE De Meern,030-2969000,info@muntstad.nl,www.muntstad.nl,https://www.bovag.nl/Leden/Muntstad-Volkswagen-Utrecht,[]
Schouten Gorinchem BV,Avelingen-West 4 ,4202 MS Gorinchem,0183-633733,info@toyota-schouten.nl,www.toyota-schouten.nl,https://www.bovag.nl/Leden/Schouten-Gorinchem-BV,[]
Lexus Utrecht,Proostwetering 53 ,3543 AC Utrecht,030-2212151,lexus.utrecht@louwman.nl,https://www.louwman.nl/autobedrijven/louwman-kia-breda,https://www.bovag.nl/Leden/Lexus-Utrecht,[]
Autotaalglas Utrecht,Sterrebaan 8 A,3542 DK Utrecht,030-2424010,hein@autotaalglasutrecht.nl,www.autotaalglas.nl,https://www.bovag.nl/Leden/Autotaalglas-Utrecht,[]
Muntstad Volkswagen Bedrijfswagens Utrecht,Damzigt 2 ,3454 PS De Meern,030-2969000,info@automuntstad.nl,www.automuntstadgroep.nl,https://www.bovag.nl/Leden/Muntstad-Volkswagen-Bedrijfswagens-Utrecht,[]
Scania Nederland B.V.,Savannahweg 9 ,3542 AW Utrecht,030-2411211,arjan.nijman@scania.com,www.scania.nl,https://www.bovag.nl/Leden/Scania-Nederland-B-V-(19),[]
HP Autoservice B.V.,Sterrebaan 12 ,3542 DK Utrecht,030-2384000,administratie@hpautoservice.nl,www.hpautoservice.nl,https://www.bovag.nl/Leden/HP-Autoservice-B-V,[]
Ekris Utrecht,Proostwetering 51 ,3543 AC Utrecht,030-2713625,utrecht@ekris.nl,www.ekris.nl,https://www.bovag.nl/Leden/Ekris-Utrecht,[]
Louwman Exclusive Cars B.V.,Proostwetering 53 ,3543 AC Utrecht,030-2212121,info@louwmanexclusive.nl,www.louwmanexclusive.nl,https://www.bovag.nl/Leden/Louwman-Exclusive-Cars-B-V,[]
Zonneveld Trucks B.V.,Zuiderkade 27 ,1948 NG Beverwijk,0251-221250,info@zonneveldtrucks.nl,www.zonneveldtrucks.nl,https://www.bovag.nl/Leden/Zonneveld-Trucks-B-V,[]
Wittenberg Utrecht,Landzigt 30 ,3454 PE De Meern,030-6031216,info@hyundai-wittenberg.nl,www.hyundai-wittenberg.nl,https://www.bovag.nl/Leden/Wittenberg-Utrecht,[]
Automobielbedrijf Lugtenburg B.V.,Dr. Arienslaan 2 ,3601 GA Maarssen,0346-561885,info@autolugtenburg.nl,www.autolugtenburg.nl,https://www.bovag.nl/Leden/Automobielbedrijf-Lugtenburg-B-V,[]
Mobility Group Haaker,De Flinesstraat 22 ,1114 AL Amsterdam-Duivendrecht,020-6650050,puck@mgh.nl,https://www.mgh.nl/,https://www.bovag.nl/Leden/Mobility-Group-Haaker,[]
Kwinkelenberg Automotive B.V.,Sterrebaan 3 ,3542 DJ Utrecht,030-6382224,arthur@kwinkelenbergautomotive.nl,www.kwinkelenbergautomotive.nl,https://www.bovag.nl/Leden/Kwinkelenberg-Automotive-B-V,[]
Automobielbedrijf De Zwaan B.V.,Straatweg 136 ,3603 CS Maarssen,0346-564000,info@dezwaanmaarssen.nl,www.dezwaanmaarssen.nl,https://www.bovag.nl/Leden/Automobielbedrijf-De-Zwaan-B-V,[]
Auto Muntstad B.V.,Sterrebaan 2 ,3542 DK Utrecht,030-2969000,info@muntstad.nl,www.muntstad.nl,https://www.bovag.nl/Leden/Auto-Muntstad-B-V,[]
Garage Kerkwerve,Kerkweg 16 ,4321 AC Kerkwerve,0111-415210,garage@zeelandnet.nl,https://www.garagekerkwerve.nl/,https://www.bovag.nl/Leden/Garage-Kerkwerve,[]
Henri & Herman De Meern,Landzigt 28 ,3454 PE De Meern,030-6582700,info@henriherman.nl,www.henriherman.nl,https://www.bovag.nl/Leden/Henri-Herman-De-Meern,[]
Van Poelgeest Amsterdam B.V,Pieter Braaijweg 12 ,1114 AJ Amsterdam-Duivendrecht,020-4604690,info@van-poelgeest.nl,www.van-poelgeest.nl,https://www.bovag.nl/Leden/Van-Poelgeest-Amsterdam-B-V,[]
Van Ostade Garage,Van Ostadestraat 182 H,1072 TH Amsterdam,020-6625428,info@ostadegarage.nl,www.ostadegarage.nl,https://www.bovag.nl/Leden/Van-Ostade-Garage,[]
Autobedrijf Van Iperen,Dorpsweg 65 ,4221 LH Hoogblokland,0183-562013,info@vaniperen.nl,www.vaniperen.nl,https://www.bovag.nl/Leden/Autobedrijf-Van-Iperen,[]
Avis Autoverhuur B.V.,Nassaukade 380 H,1054 AD Amsterdam,088-2847000,amsterdam-centrum@avis.nl,www.avis.nl,https://www.bovag.nl/Leden/Avis-Autoverhuur-B-V-(6),[]
Auto Spijker Loenen,Slootdijk 9 ,3632 AM Loenen aan de Vecht,294231442,info@autospijker.nl,www.autospijker.nl,https://www.bovag.nl/Leden/Auto-Spijker-Loenen,[]
ASN Amsterdam Zuidoost B.V.,Van der Madeweg 25 ,1114 AM Amsterdam-Duivendrecht,020-6937399,amsterdamzuidoost@asnmail.nl,www.asngroep.nl,https://www.bovag.nl/Leden/ASN-Amsterdam-Zuidoost-B-V,[]
Autobedrijf Norbert Driessen Utrecht B.V.,Sterrebaan 18 ,3542 DK Utrecht,030-2387930,info@norbertdriessen.nl,www.norbertdriessen.nl,https://www.bovag.nl/Leden/Autobedrijf-Norbert-Driessen-Utrecht-B-V,[]
Indoor Carwash Beverwijk B.V.,Parallelweg 1 ,1948 NK Beverwijk,0251-760048,service@upcarwash.nl,www.indoorcarwash.nl,https://www.bovag.nl/Leden/Indoor-Carwash-Beverwijk-B-V,[]
Autorijschool Sylvia Borst,Van Gentstraat 55 - II,1055 PD Amsterdam,020-6814641,sylviaborst@chello.nl,www.autorijschoolsylviaborst.nl,https://www.bovag.nl/Leden/Autorijschool-Sylvia-Borst,[]
Autobedrijf Budel,Naamrijk 6 A,3454 PX De Meern,030-6663266,info@autobedrijfbudel.nl,www.autobedrijfbudel.nl,https://www.bovag.nl/Leden/Autobedrijf-Budel,[]
Auto.nl B.V.,Pieter Braaijweg 8 ,1114 AJ Amsterdam-Duivendrecht,088-1304777,info@auto.nl,www.auto.nl,https://www.bovag.nl/Leden/Auto-nl-B-V,[]
Louwman Dealerbedrijven B.V- Lexus Amsterdam,Pieter Braaijweg 8 ,1114 AJ Amsterdam-Duivendrecht,020-5996400,lexus@louwman-amsterdam.nl,www.lexus-amsterdam.nl,https://www.bovag.nl/Leden/Louwman-Dealerbedrijven-B-V-Lexus-Amsterdam,[]
Autowasserette 'Hollandsekade',Hollandse Kade 1 ,1391 JD Abcoude,0294-281278,info@hollandsekade.nl,www.hollandsekade.nl,https://www.bovag.nl/Leden/Autowasserette-Hollandsekade,[]
Autorijschool Kennedy,Rijnstraat 90 ,1079 HM Amsterdam,020-6444302,info@verkeersschoolkennedy.nl,www.verkeersschoolkennedy.nl,https://www.bovag.nl/Leden/Autorijschool-Kennedy,[]
Diks Autoverhuur B.V.,Van Ostadestraat 278 280,1073 TW Amsterdam,020-6623366,boekhouding@diks.net,www.diks.net,https://www.bovag.nl/Leden/Diks-Autoverhuur-B-V,[]
Broekhuis Autoschade Utrecht B.V.,Ambachtsweg 1 ,3542 DE Utrecht,030-2410530,utrecht@broekhuisautoschade.nl,www.broekhuisautoschade.nl,https://www.bovag.nl/Leden/Broekhuis-Autoschade-Utrecht-B-V,[]
Rijschool Overtoom,Weteringschans 11 D,1017 RV Amsterdam,020-6830419,info@rijschoolovertoom.nl,www.rijschoolovertoom.nl,https://www.bovag.nl/Leden/Rijschool-Overtoom,[]
Autobedrijf Wolters B.V.,Einsteinweg 10 ,3404 LK IJsselstein Ut,030-6882056,info@kia-wolters.nl,www.kia-wolters.nl,https://www.bovag.nl/Leden/Autobedrijf-Wolters-B-V,[]
Garage Vleming B.V.,Nassaustraat 95 ,3601 BD Maarssen,0346-562489,info@garagevleming.nl,www.garagevleming.nl,https://www.bovag.nl/Leden/Garage-Vleming-B-V,[]
Fietsenwinkel.nl 2020 B.V.,Ambachtsweg 2 ,3542 DG Utrecht,036-3031383,info@fietsenwinkel.nl,www.fietsenwinkel.nl,https://www.bovag.nl/Leden/Fietsenwinkel-nl-2020-B-V,[]
Rijschool van Seumeren,Oosterbosch 7 ,3601 JE Maarssen,06-53259433,info@vanseumeren.org,www.rijschoolvanseumeren.nl,https://www.bovag.nl/Leden/Rijschool-van-Seumeren,[]
BikeCity IJsselstein,Kerkstraat 22 ,3401 CN IJsselstein Ut,030-6881296,info@bikecity.nu,www.bikecity.nu,https://www.bovag.nl/Leden/BikeCity-IJsselstein,[]
Garage de Wetering,Proostwetering 27 L,3543 AB Utrecht,030-2383000,info@garagedewetering.nl,www.garagedewetering.nl,https://www.bovag.nl/Leden/Garage-de-Wetering,[]
Joost Motoren,Ambachtsweg 17 ,3542 DE Utrecht,030-2412216,info@joostmotoren.nl,www.joostmotoren.nl,https://www.bovag.nl/Leden/Joost-Motoren,[]
Huurmij B.V. - Amsterdam,Karel Doormanstraat 105 e,1055 VD Amsterdam,071-5820820,info@huurmij.nl,www.huurmij.nl,https://www.bovag.nl/Leden/Huurmij-B-V-Amsterdam,[]
Van Mossel Exclusieve Occasions,Pieter Braaijweg 2 ,1114 AJ Amsterdam-Duivendrecht,020-2119721,info@vanmossel.nl,www.vanmossel.nl/exclusieve-occasions,https://www.bovag.nl/Leden/Van-Mossel-Exclusieve-Occasions,[]
Van Mossel Citroën,Pieter Braaijweg 2 ,1114 AJ Amsterdam-Duivendrecht,020-5701922,info@vanmosselcitroen.nl,www.vanmosselcitroen.nl,https://www.bovag.nl/Leden/Van-Mossel-Citroen,[]
